miRNA;Target
hsa-miR-130a-3p;MBNL3
hsa-miR-130a-3p;MMGT1
hsa-miR-130a-3p;NABP1
hsa-miR-130a-3p;PPP1R15B
hsa-miR-130a-3p;PRKAA1
hsa-miR-130a-3p;PTPN4
hsa-miR-130a-3p;RAN
hsa-miR-130a-3p;SOX4
hsa-miR-130a-3p;SUN2
hsa-miR-130a-3p;TMOD3
hsa-miR-130a-3p;TROVE2
hsa-miR-130a-3p;UBB
hsa-miR-130a-3p;RPS27A
hsa-miR-130a-3p;ZNF354B
hsa-miR-130a-3p;ZNF800
hsa-miR-130a-3p;PDRG1
hsa-miR-130a-3p;TMEM30A
hsa-miR-130a-3p;ATP6V1B2
hsa-miR-130a-3p;KIAA1191
hsa-miR-130a-3p;CCDC137
hsa-miR-130a-3p;ZNF12
hsa-miR-130a-3p;CNOT4
hsa-miR-130a-3p;HSPA8
hsa-miR-130a-3p;ZBTB18
hsa-miR-130a-3p;ZBTB4
hsa-miR-130a-3p;ZMAT3
hsa-miR-130a-3p;ABCD2
hsa-miR-130a-3p;ZNF154
hsa-miR-130a-3p;ARHGAP1
hsa-miR-130a-3p;ARHGAP12
hsa-miR-130a-3p;BLCAP
hsa-miR-130a-3p;BTBD3
hsa-miR-130a-3p;BTF3L4
hsa-miR-130a-3p;C16orf70
hsa-miR-130a-3p;CALM2
hsa-miR-130a-3p;CLIP1
hsa-miR-130a-3p;DCUN1D3
hsa-miR-130a-3p;DLG5
hsa-miR-130a-3p;GMFB
hsa-miR-130a-3p;HPRT1
hsa-miR-130a-3p;KLHL36
hsa-miR-130a-3p;LCLAT1
hsa-miR-130a-3p;LZIC
hsa-miR-130a-3p;MAPRE3
hsa-miR-130a-3p;MID1IP1
hsa-miR-130a-3p;MLEC
hsa-miR-130a-3p;MMGT1
hsa-miR-130a-3p;NABP1
hsa-miR-130a-3p;PAFAH1B2
hsa-miR-130a-3p;PPP1R15B
hsa-miR-130a-3p;PRKAA1
hsa-miR-130a-3p;PTPN4
hsa-miR-130a-3p;PXK
hsa-miR-130a-3p;RAB5B
hsa-miR-130a-3p;RAN
hsa-miR-130a-3p;POLR1B
hsa-miR-130a-3p;RPRD2
hsa-miR-130a-3p;SERINC3
hsa-miR-130a-3p;SOX4
hsa-miR-130a-3p;SPG20
hsa-miR-130a-3p;SRSF2
hsa-miR-130a-3p;TMOD3
hsa-miR-130a-3p;TNRC6A
hsa-miR-130a-3p;TROVE2
hsa-miR-130a-3p;UBB
hsa-miR-130a-3p;RPS27A
hsa-miR-130a-3p;WASL
hsa-miR-130a-3p;ZMAT3
hsa-miR-130a-3p;ZNF354B
hsa-miR-130a-3p;ZNF800
hsa-miR-130a-3p;PDRG1
hsa-miR-130a-3p;TMEM30A
hsa-miR-130a-3p;ZNF317
hsa-miR-130a-3p;ATP6V1B2
hsa-miR-130a-3p;CCDC137
hsa-miR-130a-3p;SEC23B
hsa-miR-130a-3p;KLHL21
hsa-miR-130a-3p;SMAD4
hsa-miR-130a-3p;ZNF12
hsa-miR-130a-3p;CNOT4
hsa-miR-130a-3p;ZNF154
hsa-miR-130a-3p;UBBP4
hsa-miR-130a-3p;CLIP1
hsa-miR-130a-3p;GMFB
hsa-miR-130a-3p;ZNF224
hsa-miR-130a-3p;BLCAP
hsa-miR-130a-3p;BTBD3
hsa-miR-130a-3p;BTF3L4
hsa-miR-130a-3p;C16orf70
hsa-miR-130a-3p;CAPRIN2
hsa-miR-130a-3p;CCNA2
hsa-miR-130a-3p;CHEK2
hsa-miR-130a-3p;CEP170
hsa-miR-130a-3p;CLIP1
hsa-miR-130a-3p;DCUN1D3
hsa-miR-130a-3p;DLC1
hsa-miR-130a-3p;DLG5
hsa-miR-130a-3p;FGFR1OP
hsa-miR-130a-3p;FZD6
hsa-miR-130a-3p;GMFB
hsa-miR-130a-3p;GRB10
hsa-miR-130a-3p;IGFBP5
hsa-miR-130a-3p;KCNB1
hsa-miR-130a-3p;KLHL36
hsa-miR-130a-3p;LDLR
hsa-miR-130a-3p;MAP7
hsa-miR-130a-3p;MBNL3
hsa-miR-130a-3p;MID1IP1
hsa-miR-130a-3p;MLEC
hsa-miR-130a-3p;MMGT1
hsa-miR-130a-3p;MYLIP
hsa-miR-130a-3p;NACC2
hsa-miR-130a-3p;NIPA1
hsa-miR-130a-3p;NPTX1
hsa-miR-130a-3p;NRBF2
hsa-miR-130a-3p;PAFAH1B2
hsa-miR-130a-3p;PIGA
hsa-miR-130a-3p;PPIG
hsa-miR-130a-3p;PPP1R15B
hsa-miR-130a-3p;PRKAA1
hsa-miR-130a-3p;PRRG4
hsa-miR-130a-3p;PRRG4
hsa-miR-130a-3p;PTPN4
hsa-miR-130a-3p;PXK
hsa-miR-130a-3p;RACGAP1
hsa-miR-130a-3p;RNF11
hsa-miR-130a-3p;RRAGD
hsa-miR-130a-3p;SECISBP2L
hsa-miR-130a-3p;SERINC3
hsa-miR-130a-3p;SMAD4
hsa-miR-130a-3p;SNX5
hsa-miR-130a-3p;SPG20
hsa-miR-130a-3p;STARD13
hsa-miR-130a-3p;TMEM30A
hsa-miR-130a-3p;TMOD3
hsa-miR-130a-3p;TRPC3
hsa-miR-130a-3p;TXNIP
hsa-miR-130a-3p;UBB
hsa-miR-130a-3p;RPS27A
hsa-miR-130a-3p;UBN2
hsa-miR-130a-3p;WASL
hsa-miR-130a-3p;YY1
hsa-miR-130a-3p;ZBTB18
hsa-miR-130a-3p;ZMAT3
hsa-miR-130a-3p;ZNF317
hsa-miR-130a-3p;ZNF354B
hsa-miR-130a-3p;ZNF800
hsa-miR-130a-3p;PDRG1
hsa-miR-130a-3p;CBY1
hsa-miR-130a-3p;ATP6V1B2
hsa-miR-130a-3p;KIAA1191
hsa-miR-130a-3p;ATMIN
hsa-miR-130a-3p;MFF
hsa-miR-130a-3p;ZNF417
hsa-miR-130a-3p;CCDC137
hsa-miR-130a-3p;ZNF678
hsa-miR-130a-3p;PARP1
hsa-miR-130a-3p;ZNF12
hsa-miR-130a-3p;MAVS
hsa-miR-130a-3p;CNOT4
hsa-miR-130a-3p;RPF2
hsa-miR-130a-3p;ZNF154
hsa-miR-130a-3p;BLCAP
hsa-miR-130a-3p;BTBD3
hsa-miR-130a-3p;C16orf70
hsa-miR-130a-3p;CAPRIN2
hsa-miR-130a-3p;CCNA2
hsa-miR-130a-3p;CEP55
hsa-miR-130a-3p;CLIP1
hsa-miR-130a-3p;DLG5
hsa-miR-130a-3p;GRB10
hsa-miR-130a-3p;LZIC
hsa-miR-130a-3p;MAPK1
hsa-miR-130a-3p;MAPRE3
hsa-miR-130a-3p;MID1IP1
hsa-miR-130a-3p;MMGT1
hsa-miR-130a-3p;NABP1
hsa-miR-130a-3p;NPTX1
hsa-miR-130a-3p;NRBF2
hsa-miR-130a-3p;PAFAH1B2
hsa-miR-130a-3p;PPIG
hsa-miR-130a-3p;PPP1R15B
hsa-miR-130a-3p;PTPN4
hsa-miR-130a-3p;PXK
hsa-miR-130a-3p;RAN
hsa-miR-130a-3p;SOX4
hsa-miR-130a-3p;TGFBR2
hsa-miR-130a-3p;TMOD3
hsa-miR-130a-3p;RPS27A
hsa-miR-130a-3p;YY1
hsa-miR-130a-3p;ZBTB18
hsa-miR-130a-3p;ZBTB4
hsa-miR-130a-3p;ZMAT3
hsa-miR-130a-3p;ZNF354B
hsa-miR-130a-3p;ZNF711
hsa-miR-130a-3p;ZNF800
hsa-miR-130a-3p;PDRG1
hsa-miR-130a-3p;ZNF317
hsa-miR-130a-3p;KIAA1191
hsa-miR-130a-3p;ATMIN
hsa-miR-130a-3p;CDK2AP2
hsa-miR-130a-3p;POP7
hsa-miR-130a-3p;ZNF417
hsa-miR-130a-3p;ZNF107
hsa-miR-130a-3p;KLHL21
hsa-miR-130a-3p;ZNF12
hsa-miR-130a-3p;ZNF154
hsa-miR-130a-3p;PXYLP1
hsa-miR-130a-3p;AKIRIN2
hsa-miR-130a-3p;ARHGAP1
hsa-miR-130a-3p;ARHGEF26
hsa-miR-130a-3p;ATMIN
hsa-miR-130a-3p;ATP6V1B2
hsa-miR-130a-3p;ATP6V1C1
hsa-miR-130a-3p;BLCAP
hsa-miR-130a-3p;BTBD3
hsa-miR-130a-3p;C16orf70
hsa-miR-130a-3p;CCNA2
hsa-miR-130a-3p;CCT6A
hsa-miR-130a-3p;CEP55
hsa-miR-130a-3p;CFL2
hsa-miR-130a-3p;CHIC1
hsa-miR-130a-3p;CLCN3
hsa-miR-130a-3p;CUL3
hsa-miR-130a-3p;DEPDC1
hsa-miR-130a-3p;DLG5
hsa-miR-130a-3p;DYNC1LI2
hsa-miR-130a-3p;EGLN3
hsa-miR-130a-3p;ENPP4
hsa-miR-130a-3p;ENPP5
hsa-miR-130a-3p;FZD6
hsa-miR-130a-3p;GMFB
hsa-miR-130a-3p;GNPTAB
hsa-miR-130a-3p;GRB10
hsa-miR-130a-3p;HOXB3
hsa-miR-130a-3p;HOXD11
hsa-miR-130a-3p;IER3IP1
hsa-miR-130a-3p;JMY
hsa-miR-130a-3p;KIF13A
hsa-miR-130a-3p;KLHL36
hsa-miR-130a-3p;LDLR
hsa-miR-130a-3p;LIPA
hsa-miR-130a-3p;LMLN
hsa-miR-130a-3p;MAPK1
hsa-miR-130a-3p;MB21D2
hsa-miR-130a-3p;MBNL1
hsa-miR-130a-3p;MCC
hsa-miR-130a-3p;MFF
hsa-miR-130a-3p;MLEC
hsa-miR-130a-3p;MMGT1
hsa-miR-130a-3p;MSANTD4
hsa-miR-130a-3p;OTUD3
hsa-miR-130a-3p;PAFAH1B2
hsa-miR-130a-3p;PAPD4
hsa-miR-130a-3p;PLEKHF2
hsa-miR-130a-3p;POGZ
hsa-miR-130a-3p;PPIG
hsa-miR-130a-3p;PPP1R14C
hsa-miR-130a-3p;PPP6R3
hsa-miR-130a-3p;PRKAA1
hsa-miR-130a-3p;PRUNE2
hsa-miR-130a-3p;SFTPA1
hsa-miR-130a-3p;PTPRG
hsa-miR-130a-3p;PURG
hsa-miR-130a-3p;PXK
hsa-miR-130a-3p;QKI
hsa-miR-130a-3p;RAB5B
hsa-miR-130a-3p;RDH11
hsa-miR-130a-3p;RPS6KA5
hsa-miR-130a-3p;SALL3
hsa-miR-130a-3p;SAMD8
hsa-miR-130a-3p;SATB2
hsa-miR-130a-3p;SERINC3
hsa-miR-130a-3p;SLC38A2
hsa-miR-130a-3p;SMAD4
hsa-miR-130a-3p;SPG20
hsa-miR-130a-3p;STX6
hsa-miR-130a-3p;SUN2
hsa-miR-130a-3p;TCF7L2
hsa-miR-130a-3p;TGFBR2
hsa-miR-130a-3p;TMOD3
hsa-miR-130a-3p;TRPC3
hsa-miR-130a-3p;TSPAN3
hsa-miR-130a-3p;RPS27A
hsa-miR-130a-3p;UBE2D2
hsa-miR-130a-3p;UBN2
hsa-miR-130a-3p;USP13
hsa-miR-130a-3p;VPS37A
hsa-miR-130a-3p;WASL
hsa-miR-130a-3p;WIPF2
hsa-miR-130a-3p;YY1
hsa-miR-130a-3p;ZIC5
hsa-miR-130a-3p;ZMAT3
hsa-miR-130a-3p;ZNF620
hsa-miR-130a-3p;CBY1
hsa-miR-130a-3p;PDZD11
hsa-miR-130a-3p;DAD1
hsa-miR-130a-3p;COX10
hsa-miR-130a-3p;ATP6V0D1
hsa-miR-130a-3p;ASB16
hsa-miR-130a-3p;ZNF417
hsa-miR-130a-3p;NCAPD2
hsa-miR-130a-3p;HABP4
hsa-miR-130a-3p;MTPN
hsa-miR-130a-3p;ZNF12
hsa-miR-130a-3p;MAVS
hsa-miR-130a-3p;RPF2
hsa-miR-130a-3p;ZNF154
hsa-miR-130a-3p;ACBD5
hsa-miR-130a-3p;ACSL4
hsa-miR-130a-3p;ACVR1
hsa-miR-130a-3p;ARHGAP12
hsa-miR-130a-3p;BLCAP
hsa-miR-130a-3p;BMP3
hsa-miR-130a-3p;BRWD1
hsa-miR-130a-3p;BTBD3
hsa-miR-130a-3p;BTF3L4
hsa-miR-130a-3p;C16orf70
hsa-miR-130a-3p;CCNA2
hsa-miR-130a-3p;CHEK2
hsa-miR-130a-3p;CEP55
hsa-miR-130a-3p;CERCAM
hsa-miR-130a-3p;CLIP1
hsa-miR-130a-3p;DAPK1
hsa-miR-130a-3p;DICER1
hsa-miR-130a-3p;DLG5
hsa-miR-130a-3p;EGLN3
hsa-miR-130a-3p;ENPP5
hsa-miR-130a-3p;EOGT
hsa-miR-130a-3p;FBXO28
hsa-miR-130a-3p;FZD6
hsa-miR-130a-3p;GMFB
hsa-miR-130a-3p;HOXA5
hsa-miR-130a-3p;KIF13A
hsa-miR-130a-3p;KLHL36
hsa-miR-130a-3p;LCLAT1
hsa-miR-130a-3p;LMLN
hsa-miR-130a-3p;MAPK1
hsa-miR-130a-3p;MAPRE3
hsa-miR-130a-3p;MBNL1
hsa-miR-130a-3p;MBNL3
hsa-miR-130a-3p;MID1IP1
hsa-miR-130a-3p;MMGT1
hsa-miR-130a-3p;NFIB
hsa-miR-130a-3p;NRBF2
hsa-miR-130a-3p;PAFAH1B2
hsa-miR-130a-3p;PLEKHF2
hsa-miR-130a-3p;POGZ
hsa-miR-130a-3p;PPP1R15B
hsa-miR-130a-3p;PRKAA1
hsa-miR-130a-3p;SFTPA1
hsa-miR-130a-3p;PTPN4
hsa-miR-130a-3p;PXK
hsa-miR-130a-3p;RAN
hsa-miR-130a-3p;RLIM
hsa-miR-130a-3p;RPS6KA5
hsa-miR-130a-3p;SALL3
hsa-miR-130a-3p;SATB2
hsa-miR-130a-3p;SERINC3
hsa-miR-130a-3p;SIK1
hsa-miR-130a-3p;SMOC1
hsa-miR-130a-3p;SNTB1
hsa-miR-130a-3p;SOX4
hsa-miR-130a-3p;SPG20
hsa-miR-130a-3p;TAOK1
hsa-miR-130a-3p;TGFBR2
hsa-miR-130a-3p;TMEM30A
hsa-miR-130a-3p;TMOD3
hsa-miR-130a-3p;UBB
hsa-miR-130a-3p;RPS27A
hsa-miR-130a-3p;UBN2
hsa-miR-130a-3p;USP13
hsa-miR-130a-3p;YY1
hsa-miR-130a-3p;ZBTB4
hsa-miR-130a-3p;ZMAT3
hsa-miR-130a-3p;ZNF800
hsa-miR-130a-3p;PDRG1
hsa-miR-130a-3p;STX6
hsa-miR-130a-3p;ATP6V1B2
hsa-miR-130a-3p;POP7
hsa-miR-130a-3p;MFF
hsa-miR-130a-3p;ZNF417
hsa-miR-130a-3p;ZNF354B
hsa-miR-130a-3p;SEC23B
hsa-miR-130a-3p;ZNF224
hsa-miR-130a-3p;TRIM4
hsa-miR-130a-3p;IPMK
hsa-miR-130a-3p;SMAD4
hsa-miR-130a-3p;ZNF12
hsa-miR-130a-3p;CNOT4
hsa-miR-130a-3p;RPF2
hsa-miR-130a-3p;ZNF154
hsa-miR-130a-3p;MSMO1
hsa-miR-130a-3p;RAB34
hsa-miR-130a-3p;RAB5B
hsa-miR-130a-3p;ZNF154
hsa-miR-130a-3p;MSMO1
hsa-miR-130a-3p;RAB34
hsa-miR-130a-3p;RAB5B
hsa-miR-130a-3p;RBM43
hsa-miR-130a-3p;ZNF154
hsa-miR-130a-3p;UBBP4
hsa-miR-130a-3p;ADARB2
hsa-miR-130a-3p;ATMIN
hsa-miR-130a-3p;ATP6V1C1
hsa-miR-130a-3p;BTBD3
hsa-miR-130a-3p;CCND2
hsa-miR-130a-3p;CDK19
hsa-miR-130a-3p;CLCN3
hsa-miR-130a-3p;CLIC4
hsa-miR-130a-3p;COX20
hsa-miR-130a-3p;CUL3
hsa-miR-130a-3p;DPYSL2
hsa-miR-130a-3p;DSTYK
hsa-miR-130a-3p;ERBB2IP
hsa-miR-130a-3p;HABP4
hsa-miR-130a-3p;KREMEN1
hsa-miR-130a-3p;LDLR
hsa-miR-130a-3p;LEFTY1
hsa-miR-130a-3p;MAP7
hsa-miR-130a-3p;MAPK1
hsa-miR-130a-3p;MBNL1
hsa-miR-130a-3p;MMGT1
hsa-miR-130a-3p;PAFAH1B2
hsa-miR-130a-3p;PIGA
hsa-miR-130a-3p;PPIG
hsa-miR-130a-3p;PPP1R15B
hsa-miR-130a-3p;PRKAA1
hsa-miR-130a-3p;RAN
hsa-miR-130a-3p;RBM20
hsa-miR-130a-3p;RFX7
hsa-miR-130a-3p;SALL3
hsa-miR-130a-3p;SLC12A7
hsa-miR-130a-3p;SNX5
hsa-miR-130a-3p;TGFBR2
hsa-miR-130a-3p;TRIM71
hsa-miR-130a-3p;RPS27A
hsa-miR-130a-3p;UBN2
hsa-miR-130a-3p;ZFYVE26
hsa-miR-130a-3p;ZMAT3
hsa-miR-130a-3p;ZNF12
hsa-miR-130a-3p;ZNF800
hsa-miR-130a-3p;COX10
hsa-miR-130a-3p;ATP6V1B2
hsa-miR-130a-3p;PEX13
hsa-miR-130a-3p;RAG1
hsa-miR-130a-3p;HADHB
hsa-miR-130a-3p;ZNF354B
hsa-miR-130a-3p;PARP1
hsa-miR-130a-3p;CLEC12B
hsa-miR-130a-3p;RPRD2
hsa-miR-130a-3p;ATP6V1B2
hsa-miR-130a-3p;BLCAP
hsa-miR-130a-3p;BTBD3
hsa-miR-130a-3p;CEP170
hsa-miR-130a-3p;CLIC4
hsa-miR-130a-3p;GMFB
hsa-miR-130a-3p;KLHL36
hsa-miR-130a-3p;MID1IP1
hsa-miR-130a-3p;PPIG
hsa-miR-130a-3p;PPP1R15B
hsa-miR-130a-3p;PRKAA1
hsa-miR-130a-3p;PTPN4
hsa-miR-130a-3p;PXK
hsa-miR-130a-3p;RAN
hsa-miR-130a-3p;RRAGD
hsa-miR-130a-3p;SERINC3
hsa-miR-130a-3p;SMAD4
hsa-miR-130a-3p;TAOK1
hsa-miR-130a-3p;TNFRSF10B
hsa-miR-130a-3p;UBB
hsa-miR-130a-3p;YY1
hsa-miR-130a-3p;ZMAT3
hsa-miR-130a-3p;ZNF354B
hsa-miR-130a-3p;ZNF417
hsa-miR-130a-3p;NCAPD2
hsa-miR-130a-3p;PARP1
hsa-miR-130a-3p;ZNF12
hsa-miR-130a-3p;ZNF154
hsa-miR-130a-3p;UBBP4
hsa-miR-130a-3p;BTBD3
hsa-miR-130a-3p;CLIP1
hsa-miR-130a-3p;GRB10
hsa-miR-130a-3p;HSPA8
hsa-miR-130a-3p;LZIC
hsa-miR-130a-3p;MAPRE3
hsa-miR-130a-3p;MMGT1
hsa-miR-130a-3p;PTPN4
hsa-miR-130a-3p;QKI
hsa-miR-130a-3p;RAB5B
hsa-miR-130a-3p;RBM20
hsa-miR-130a-3p;SERINC3
hsa-miR-130a-3p;UBB
hsa-miR-130a-3p;RPS27A
hsa-miR-130a-3p;VPS37B
hsa-miR-130a-3p;ZMAT3
hsa-miR-130a-3p;RFT1
hsa-miR-130a-3p;ZNF354B
hsa-miR-130a-3p;RAN
hsa-miR-130a-3p;BLCAP
hsa-miR-130a-3p;CLIP1
hsa-miR-130a-3p;HSPA8
hsa-miR-130a-3p;KLHL36
hsa-miR-130a-3p;MAPK1
hsa-miR-130a-3p;MAPRE3
hsa-miR-130a-3p;MMGT1
hsa-miR-130a-3p;NABP1
hsa-miR-130a-3p;NIPA1
hsa-miR-130a-3p;PPP1R15B
hsa-miR-130a-3p;PTPN4
hsa-miR-130a-3p;RAN
hsa-miR-130a-3p;SERINC3
hsa-miR-130a-3p;SOX4
hsa-miR-130a-3p;SPG20
hsa-miR-130a-3p;RPS27A
hsa-miR-130a-3p;ZMAT3
hsa-miR-130a-3p;PDRG1
hsa-miR-130a-3p;ZNF317
hsa-miR-130a-3p;ATP6V1B2
hsa-miR-130a-3p;ZNF417
hsa-miR-130a-3p;ZNF354B
hsa-miR-130a-3p;MTPN
hsa-miR-130a-3p;SMAD4
hsa-miR-130a-3p;ZNF12
hsa-miR-130a-3p;ZNF154
hsa-miR-130a-3p;PXYLP1
hsa-miR-130a-3p;ATP6V1B2
hsa-miR-130a-3p;BTBD3
hsa-miR-130a-3p;CALM2
hsa-miR-130a-3p;CLIP1
hsa-miR-130a-3p;LMLN
hsa-miR-130a-3p;LZIC
hsa-miR-130a-3p;MAP7
hsa-miR-130a-3p;MAPK1
hsa-miR-130a-3p;MAPRE3
hsa-miR-130a-3p;MMGT1
hsa-miR-130a-3p;MSANTD4
hsa-miR-130a-3p;NACC2
hsa-miR-130a-3p;PHF12
hsa-miR-130a-3p;PPP1R15B
hsa-miR-130a-3p;PTPN4
hsa-miR-130a-3p;PXK
hsa-miR-130a-3p;QKI
hsa-miR-130a-3p;POLR1B
hsa-miR-130a-3p;SERINC3
hsa-miR-130a-3p;SIK1
hsa-miR-130a-3p;SOX4
hsa-miR-130a-3p;STX6
hsa-miR-130a-3p;TXNIP
hsa-miR-130a-3p;RPS27A
hsa-miR-130a-3p;UBE2D3
hsa-miR-130a-3p;UBN2
hsa-miR-130a-3p;YY1
hsa-miR-130a-3p;ZMAT3
hsa-miR-130a-3p;ZNF711
hsa-miR-130a-3p;ZNF800
hsa-miR-130a-3p;PDRG1
hsa-miR-130a-3p;ATP6V0D1
hsa-miR-130a-3p;ZNF417
hsa-miR-130a-3p;PARP1
hsa-miR-130a-3p;ZNF12
hsa-miR-130a-3p;SLC46A1
hsa-miR-130a-3p;ZNF154
hsa-miR-130a-3p;BLCAP
hsa-miR-130a-3p;BTBD3
hsa-miR-130a-3p;CAMSAP2
hsa-miR-130a-3p;CLIP1
hsa-miR-130a-3p;ESR1
hsa-miR-130a-3p;FZD6
hsa-miR-130a-3p;GALNT4
hsa-miR-130a-3p;GMFB
hsa-miR-130a-3p;KCTD10
hsa-miR-130a-3p;KIF13A
hsa-miR-130a-3p;MAP7
hsa-miR-130a-3p;MAPK1
hsa-miR-130a-3p;MAPRE3
hsa-miR-130a-3p;MID1IP1
hsa-miR-130a-3p;MMGT1
hsa-miR-130a-3p;NRBF2
hsa-miR-130a-3p;PLEKHF2
hsa-miR-130a-3p;POC1B-GALNT4
hsa-miR-130a-3p;PPP1R15B
hsa-miR-130a-3p;PTPN4
hsa-miR-130a-3p;SERINC3
hsa-miR-130a-3p;SOX4
hsa-miR-130a-3p;STARD13
hsa-miR-130a-3p;TMOD3
hsa-miR-130a-3p;TNRC6A
hsa-miR-130a-3p;TRIM37
hsa-miR-130a-3p;TXNIP
hsa-miR-130a-3p;RPS27A
hsa-miR-130a-3p;ZBTB4
hsa-miR-130a-3p;ZMAT3
hsa-miR-130a-3p;ZNF800
hsa-miR-130a-3p;PDRG1
hsa-miR-130a-3p;KIAA1191
hsa-miR-130a-3p;ZNF12
hsa-miR-130a-3p;SNX5
hsa-miR-130a-3p;NUS1
hsa-miR-130a-3p;ARHGAP1
hsa-miR-130a-3p;BLCAP
hsa-miR-130a-3p;BTF3L4
hsa-miR-130a-3p;ELL2
hsa-miR-130a-3p;HBP1
hsa-miR-130a-3p;HSPA8
hsa-miR-130a-3p;MMGT1
hsa-miR-130a-3p;PNRC1
hsa-miR-130a-3p;SIK1
hsa-miR-130a-3p;STX6
hsa-miR-130a-3p;TAOK1
hsa-miR-130a-3p;TNRC6A
hsa-miR-130a-3p;RPS27A
hsa-miR-130a-3p;ZNF24
hsa-miR-130a-3p;PDRG1
hsa-miR-130a-3p;PDZD11
hsa-miR-130a-3p;OSBP
hsa-miR-130a-3p;CNOT4
hsa-miR-130a-3p;BTBD3
hsa-miR-130a-3p;DICER1
hsa-miR-130a-3p;EOGT
hsa-miR-130a-3p;FOXQ1
hsa-miR-130a-3p;FZD6
hsa-miR-130a-3p;KLF6
hsa-miR-130a-3p;PPP6R1
hsa-miR-130a-3p;SECISBP2L
hsa-miR-130a-3p;SOX4
hsa-miR-130a-3p;RPS27A
hsa-miR-130a-3p;YY1
hsa-miR-130a-3p;ZFYVE26
hsa-miR-130a-3p;GPRC5A
hsa-miR-130a-3p;ANKRD50
hsa-miR-130a-3p;ARHGAP1
hsa-miR-130a-3p;ATP6V1B2
hsa-miR-130a-3p;BLCAP
hsa-miR-130a-3p;C11orf57
hsa-miR-130a-3p;CAPRIN2
hsa-miR-130a-3p;CCNA2
hsa-miR-130a-3p;DLG5
hsa-miR-130a-3p;EDN1
hsa-miR-130a-3p;ELL2
hsa-miR-130a-3p;EOGT
hsa-miR-130a-3p;FAM73B
hsa-miR-130a-3p;FZD6
hsa-miR-130a-3p;GMFB
hsa-miR-130a-3p;HSPA8
hsa-miR-130a-3p;KCTD10
hsa-miR-130a-3p;KIF13A
hsa-miR-130a-3p;MAP3K9
hsa-miR-130a-3p;NFIB
hsa-miR-130a-3p;PPP6R1
hsa-miR-130a-3p;PXK
hsa-miR-130a-3p;RAB14
hsa-miR-130a-3p;RAB5B
hsa-miR-130a-3p;SERINC3
hsa-miR-130a-3p;SLC38A2
hsa-miR-130a-3p;SNAPIN
hsa-miR-130a-3p;SNTB1
hsa-miR-130a-3p;STX16
hsa-miR-130a-3p;STX6
hsa-miR-130a-3p;THRA
hsa-miR-130a-3p;TMOD3
hsa-miR-130a-3p;TNRC6A
hsa-miR-130a-3p;TNRC6B
hsa-miR-130a-3p;UBB
hsa-miR-130a-3p;RPS27A
hsa-miR-130a-3p;YY1
hsa-miR-130a-3p;ZBTB7B
hsa-miR-130a-3p;ZFYVE9
hsa-miR-130a-3p;ZNF800
hsa-miR-130a-3p;G6PC
hsa-miR-130a-3p;COX10
hsa-miR-130a-3p;TNFRSF10B
hsa-miR-130a-3p;TPP1
hsa-miR-130a-3p;MRPL52
hsa-miR-130a-3p;CDADC1
hsa-miR-130a-3p;CDK19
hsa-miR-130a-3p;UQCRB
hsa-miR-130a-3p;CDADC1
hsa-miR-130a-3p;CDK19
hsa-miR-130a-3p;WNK3
hsa-miR-130a-3p;PRNP
hsa-miR-15b-5p;CCNE1
hsa-miR-15b-5p;RECK
hsa-miR-15b-5p;BCL2
hsa-miR-15b-5p;CCND1
hsa-miR-15b-5p;VEGFA
hsa-miR-15b-5p;EIF4A1
hsa-miR-15b-5p;AXIN2
hsa-miR-15b-5p;IFNG
hsa-miR-15b-5p;PURA
hsa-miR-15b-5p;MAP2K4
hsa-miR-15b-5p;C5orf15
hsa-miR-15b-5p;MTMR6
hsa-miR-15b-5p;AP5S1
hsa-miR-15b-5p;MRPS11
hsa-miR-15b-5p;NPM1
hsa-miR-15b-5p;EIF2AK2
hsa-miR-15b-5p;CD44
hsa-miR-15b-5p;TM9SF3
hsa-miR-15b-5p;HNRNPK
hsa-miR-15b-5p;SERBP1
hsa-miR-15b-5p;AIG1
hsa-miR-15b-5p;POU2F1
hsa-miR-15b-5p;RAB1B
hsa-miR-15b-5p;RPS3A
hsa-miR-15b-5p;NAA30
hsa-miR-15b-5p;SYNJ1
hsa-miR-15b-5p;FAXC
hsa-miR-15b-5p;PLSCR4
hsa-miR-15b-5p;NUP210
hsa-miR-15b-5p;URB2
hsa-miR-15b-5p;EEF1A1
hsa-miR-15b-5p;PXMP2
hsa-miR-15b-5p;RLIM
hsa-miR-15b-5p;TMC7
hsa-miR-15b-5p;FAM214A
hsa-miR-15b-5p;TMEM63B
hsa-miR-15b-5p;UACA
hsa-miR-15b-5p;TAB2
hsa-miR-15b-5p;RPL27A
hsa-miR-15b-5p;WAC
hsa-miR-15b-5p;CHMP7
hsa-miR-15b-5p;CDK4
hsa-miR-15b-5p;VDAC2
hsa-miR-15b-5p;PGD
hsa-miR-15b-5p;PIK3C2B
hsa-miR-15b-5p;MPHOSPH9
hsa-miR-15b-5p;MPP1
hsa-miR-15b-5p;MARCKS
hsa-miR-15b-5p;NAB1
hsa-miR-15b-5p;MESDC2
hsa-miR-15b-5p;ATP6V0E1
hsa-miR-15b-5p;RPS6
hsa-miR-15b-5p;TPD52
hsa-miR-15b-5p;TTC1
hsa-miR-15b-5p;LIN28B
hsa-miR-15b-5p;TARDBP
